Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
ZE1 0XL,Yes,60.122964,-1.287103,439717,1137814,HU397378,"","Shetland Islands","Shetland Central", S12000027,S13002775,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",135,54,"","","Central Shetland - 02","Very remote rural area",,28,,S01012403
ZE1 0XN,Yes,60.150659,-1.292681,439374,1140895,HU393408,"","Shetland Islands","Shetland Central", S12000027,S13002775,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",4,1,"","","Central Shetland - 03","Very remote rural area",,22,,S01012404
ZE1 0XT,Yes,60.136653,-1.274655,440392,1139346,HU403393,"","Shetland Islands","Shetland Central", S12000027,S13002775,Scotland,S99999999,"Orkney and Shetland",2011-03-01,,"","",,,"","","Central Shetland - 03","Very remote rural area",,2,,S01012404
ZE1 0XU,Yes,60.156242,-1.145984,447511,1141613,HU475416,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2014-06-01,,"","",,,"","","Lerwick North - 06","Very remote small town",,1,,S01012400
ZE1 0XY,Yes,60.17388,-1.157638,446839,1143569,HU468435,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2013-02-01,,"","",,,"","","Lerwick North - 07","Very remote small town",,8,,S01012401
ZE1 0YA,Yes,60.15073,-1.139337,447888,1141004,HU478410,"","Shetland Islands","Lerwick South", S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1996-12-01,,"","",36,15,"","","Lerwick North - 03","Very remote small town",,10,,S01012397
ZE1 0YB,Yes,60.148264,-1.135583,448100,1140732,HU481407,"","Shetland Islands","Lerwick South", S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1996-12-01,,"","",36,18,"","","Lerwick North - 03","Very remote small town",,10,,S01012397
ZE1 0YJ,Yes,60.153223,-1.141595,447759,1141280,HU477412,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2004-04-01,,"","",,,"","","Lerwick North - 02","Very remote small town",,2,,S01012396
ZE1 0YP,Yes,60.153699,-1.144339,447606,1141331,HU476413,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1997-06-01,,"","",6,4,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 0ZJ,Yes,60.147035,-1.159603,446768,1140578,HU467405,"","Shetland Islands","Lerwick South", S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",2014-07-01,,"","",,,"","","Lerwick South - 04","Very remote small town",,0,,S01012394
ZE1 9SA,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 9SB,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 9SD,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 9SE,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 9SF,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 9SG,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 9SH,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 9SJ,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 9SL,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 9SN,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 9SP,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 9SQ,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
ZE1 9SR,Yes,60.154439,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398
