Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
SY1 1NQ,Yes,52.706551,-2.756063,349013,312366,SJ490123,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",47,11,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,67,,E01028946
SY1 1NT,Yes,52.705739,-2.755102,349077,312275,SJ490122,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",3,2,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,66,,E01028946
SY1 1NX,Yes,52.71218,-2.751631,349319,312989,SJ493129,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",69,43,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,55,,E01028946
SY1 1PA,Yes,52.712454,-2.75091,349368,313019,SJ493130,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",2016-08-01,,"Shrewsbury","",,,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,55,,E01028946
SY1 1PB,Yes,52.711342,-2.751883,349301,312896,SJ493128,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",2,2,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,58,,E01028946
SY1 1PD,Yes,52.71122,-2.751392,349334,312882,SJ493128,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",16,9,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,61,,E01028946
SY1 1PE,Yes,52.710991,-2.751995,349293,312857,SJ492128,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",12,6,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,62,,E01028946
SY1 1PF,Yes,52.711438,-2.752403,349266,312907,SJ492129,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",29,7,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,56,,E01028946
SY1 1PG,Yes,52.710907,-2.753992,349158,312849,SJ491128,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",,,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,56,,E01028946
SY1 1PH,Yes,52.709941,-2.754523,349121,312742,SJ491127,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",,,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,59,,E01028946
