Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
HU9 2AS,Yes,53.749512,-0.313772,511290,429446,TA112294,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1990-02-01,,"","",21,10,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026C","Urban city and town",Yorkshire and The Humber,5,,E01012809
HU9 2AT,Yes,53.749966,-0.313511,511306,429497,TA113294,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1990-02-01,,"","",53,30,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026C","Urban city and town",Yorkshire and The Humber,4,,E01012809
HU9 2AU,Yes,53.749575,-0.311858,511416,429456,TA114294,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1990-02-01,,"","",73,35,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,5,,E01012810
HU9 2AW,Yes,53.749952,-0.311237,511456,429499,TA114294,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1990-02-01,,"","",40,18,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,3,,E01012810
HU9 2AX,Yes,53.749082,-0.310741,511491,429403,TA114294,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1990-02-01,,"","",83,59,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,4,,E01012810
HU9 2AY,Yes,53.750984,-0.311756,511419,429613,TA114296,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1990-02-01,,"","",44,44,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,4,,E01012810
HU9 2AZ,Yes,53.748848,-0.313237,511327,429373,TA113293,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1990-07-01,,"","",36,31,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,6,,E01012810
HU9 2BA,Yes,53.7513,-0.311198,511455,429649,TA114296,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1990-02-01,,"","",9,9,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,4,,E01012810
HU9 2BD,Yes,53.750721,-0.310903,511476,429585,TA114295,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1980-01-01,,"","",23,11,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,4,,E01012810
HU9 2BE,Yes,53.748968,-0.310245,511524,429391,TA115293,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1990-07-01,,"","",30,16,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,3,,E01012810
HU9 2BF,Yes,53.74834,-0.310361,511518,429321,TA115293,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1990-07-01,,"","",18,8,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,4,,E01012810
HU9 2BG,Yes,53.748837,-0.311797,511422,429374,TA114293,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1991-01-01,,"","",26,12,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,5,,E01012810
HU9 2BH,Yes,53.749938,-0.30834,511647,429502,TA116295,"East Riding of Yorkshire","Kingston upon Hull, City of","Southcoates West", E06000010,E05001684,England,E11000008,"Kingston upon Hull East",1991-09-01,,"","",75,0,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 022C","Urban city and town",Yorkshire and The Humber,3,,E01012900
HU9 2BJ,Yes,53.75124,-0.308864,511609,429646,TA116296,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",2011-08-01,,"","",,,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026A","Urban city and town",Yorkshire and The Humber,3,,E01012805
HU9 2BN,Yes,53.75211,-0.314411,511241,429734,TA112297,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",2003-09-01,,"","",,,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,4,,E01012810
HU9 2BQ,Yes,53.75263,-0.311144,511455,429797,TA114297,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1980-01-01,,"","",56,37,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026A","Urban city and town",Yorkshire and The Humber,3,,E01012805
