Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
IV12 4YB,Yes,57.582703,-3.870755,288242,856281,NH882562,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1997-12-01,,"","",,,"","","Nairn East - 02","Remote small town",,18,,S01010555
IV12 5AA,Yes,57.585426,-3.862849,288723,856571,NH887565,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",0,0,"","","Nairn East - 05","Remote small town",,8,,S01010558
IV12 5AB,Yes,57.58506,-3.863884,288660,856532,NH886565,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",19,7,"","","Nairn East - 05","Remote small town",,10,,S01010558
IV12 5AD,Yes,57.58506,-3.863298,288695,856531,NH886565,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",8,7,"","","Nairn East - 05","Remote small town",,10,,S01010558
IV12 5AE,Yes,57.585823,-3.860276,288878,856611,NH888566,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",12,4,"","","Nairn East - 05","Remote small town",,8,,S01010558
IV12 5AF,Yes,57.585967,-3.857841,289024,856623,NH890566,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",44,22,"","","Nairn East - 05","Remote small town",,8,,S01010558
IV12 5AG,Yes,57.58604,-3.861425,288810,856637,NH888566,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",14,7,"","","Nairn East - 05","Remote small town",,7,,S01010558
IV12 5AH,Yes,57.584156,-3.863018,288709,856430,NH887564,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",42,22,"","","Nairn East - 05","Remote small town",,16,,S01010558
IV12 5AJ,Yes,57.583437,-3.861242,288813,856347,NH888563,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",66,31,"","","Nairn East - 05","Remote small town",,18,,S01010558
IV12 5AL,Yes,57.584034,-3.860988,288830,856413,NH888564,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",21,12,"","","Nairn East - 05","Remote small town",,16,,S01010558
IV12 5AN,Yes,57.583915,-3.862353,288748,856402,NH887564,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",19,10,"","","Nairn East - 05","Remote small town",,16,,S01010558
IV12 5AP,Yes,57.582114,-3.858933,288947,856196,NH889561,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",31,14,"","","Nairn East - 04","Remote small town",,17,,S01010557
