Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
DH7 6DX,Yes,54.836994,-1.634264,423589,549191,NZ235491,"County Durham","County Durham","Sacriston", E06000047,E05009076,England,E11000007,"North Durham",1980-01-01,,"Edmondsley","",135,59,"","","County Durham 019A","Rural village",North East,139,,E01020604
DH7 6DY,Yes,54.846421,-1.634428,423573,550240,NZ235502,"County Durham","County Durham","Sacriston", E06000047,E05009076,England,E11000007,"North Durham",1980-01-01,,"Edmondsley","",19,5,"","","County Durham 019A","Rural village",North East,83,,E01020604
DH7 6DZ,Yes,54.844877,-1.644159,422949,550065,NZ229500,"County Durham","County Durham","Sacriston", E06000047,E05009076,England,E11000007,"North Durham",1980-01-01,,"Edmondsley","",,,"","","County Durham 019A","Rural village",North East,111,,E01020604
DH7 6EA,Yes,54.83492,-1.635139,423534,548960,NZ235489,"County Durham","County Durham","Sacriston", E06000047,E05009076,England,E11000007,"North Durham",1994-05-01,,"Edmondsley","",9,6,"","","County Durham 019A","Rural village",North East,153,,E01020604
DH7 6EB,Yes,54.84212,-1.644791,422910,549758,NZ229497,"County Durham","County Durham","Sacriston", E06000047,E05009076,England,E11000007,"North Durham",1980-01-01,,"Edmondsley","",2,1,"","","County Durham 019A","Rural village",North East,115,,E01020604
DH7 6ED,Yes,54.841995,-1.644869,422905,549744,NZ229497,"County Durham","County Durham","Sacriston", E06000047,E05009076,England,E11000007,"North Durham",1980-01-01,,"Edmondsley","",,,"","","County Durham 019A","Rural village",North East,116,,E01020604
DH7 6EE,Yes,54.807576,-1.635494,423527,545917,NZ235459,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",2006-09-01,,"Witton Gilbert","",8,3,"Sacriston","Witton Gilbert","County Durham 026B","Rural town and fringe",North East,112,,E01020680
DH7 6EF,Yes,54.839907,-1.650228,422562,549510,NZ225495,"County Durham","County Durham","Sacriston", E06000047,E05009076,England,E11000007,"North Durham",1980-01-01,,"Edmondsley","",4,1,"","","County Durham 019A","Rural village",North East,108,,E01020604
DH7 6EG,Yes,54.844064,-1.654958,422256,549971,NZ222499,"County Durham","County Durham","Sacriston", E06000047,E05009076,England,E11000007,"North Durham",1980-01-01,,"Edmondsley","",4,2,"","","County Durham 019A","Rural village",North East,133,,E01020604
DH7 6EH,Yes,54.84412,-1.655736,422206,549977,NZ222499,"County Durham","County Durham","Sacriston", E06000047,E05009076,England,E11000007,"North Durham",1980-01-01,,"Edmondsley","",1,1,"","","County Durham 019A","Rural village",North East,134,,E01020604
